index,Loan_ID,Customer_ID,Loan_Type,Loan_Amount,Loan_Tenure_Months,Interest_Rate_Pct,EMI_Amount,Processing_Fee,Disbursal_Date,Loan_Status,Default,Age,Income_INR,Employment_Years,Marital_Status,Education_Level,Credit_History_Length,Savings_Account_Balance,Checking_Account_Balance,No_of_Open_Accounts,No_of_Closed_Accounts,Total_Credit_Limit,Total_Current_Balance,Credit_Utilization_Ratio,No_of_Inquiries_6M,No_of_Inquiries_12M,DPD_30,DPD_60,DPD_90,Worst_Current_Status,Months_Since_Most_Recent_Delinquency,Max_Credit_Exposure,Oldest_Trade_Open_Months,Newest_Trade_Open_Months,Pay_History,Delinquency_12M,Credit_Card_Utilization,Behavior_Spending_Score,Behavior_Repayment_Score,Avg_Balance_6M,Avg_Balance_3M,Salary_Credit_Frequency,Avg_Monthly_Salary_Credit,Monthly_Spend,Cash_Withdrawal_3M,Merchant_Spend_Pct,Bounce_Count_6M,Negative_Balance_Days,Transaction_Count_3M,UPI_Txn_Count_3M,ECS_Mandate_Count,Pay_History_repay,Paid_On_Time_Pct,Late_Payment_Count_12M,Missed_Payment_Count,Max_DPD_3M,Max_DPD_6M,Max_DPD_12M,Current_DPD_Bucket,Prev_DPD_Bucket,Prepayment_Count,Total_EMI_Paid,Collateral_Type,Collateral_Value,LTV_Ratio,Property_Type,Vehicle_Age_Years,Collateral_Location_Tier,Collateral_Insurance,MOB,Vintage_Q,Bad_A,Bad_B,Bad_Flag,Good_Flag
51.0,LOAN00067,67,Personal Loan,713181.0,60,16.27,17445.0,8522.0,2019-08-13,Active,0,48.0,1207014.0,21.0,Married,Postgraduate,4,98332.0,126848.0,5,0,497771.0,2064640.0,0.44,2,2,0,0,0,1,57.0,693178.0,79.0,30,Good,0,0.02,12.0,49.0,65098.0,88523.0,Monthly,100800.0,83362.0,20267.0,0.3866,2,3,162.0,98,7,Good,0.9244,0,0,0,0,60,Current,Current,1,62,No_Collateral,0.0,0.0,No_Collateral,0.0,No_Collateral,No_Collateral,41,2019Q3,0,0,0,1
350.0,LOAN00458,458,Personal Loan,1085803.0,24,11.4,50808.0,13545.0,2019-01-07,Active,0,34.0,670486.0,23.0,Married,PhD,10,898728.0,143176.0,2,3,189207.0,202130.0,0.12,0,2,1,0,0,0,48.0,1624772.0,137.0,53,Poor,1,0.87,77.0,88.0,918089.0,921884.0,Irregular,59966.0,27314.0,210208.0,0.1478,1,4,57.0,54,1,Poor,0.3679,1,1,15,90,90,1-30 DPD,61-90 DPD,0,42,No_Collateral,0.0,0.0,No_Collateral,0.0,No_Collateral,No_Collateral,48,2019Q1,0,1,0,1
250.0,LOAN00327,327,Auto Loan,1796125.0,48,10.38,45882.0,27374.0,2019-08-28,Active,0,49.0,994174.0,28.689999999999998,Single,Graduate,3,469092.0,176569.0,2,4,1602077.0,2350203.0,0.48,3,3,0,0,0,0,32.0,768097.0,134.0,41,Poor,4,0.52,88.0,78.0,433408.0,460663.0,Monthly,80388.0,69897.0,114487.0,0.3833,2,1,105.0,72,4,Poor,0.3894,4,3,0,0,0,Current,Current,2,60,Vehicle,2887693.0,0.622,No_Collateral,8.0,Tier-1,Yes,40,2019Q3,0,0,0,1
132.0,LOAN00165,165,Auto Loan,1931895.0,72,16.41,42343.0,38190.0,2020-06-08,Active,0,22.0,1224164.0,9.0,Divorced,Graduate,14,394600.0,226399.0,10,1,395220.0,232075.0,0.39,3,3,0,0,0,1,16.0,1786796.0,130.0,40,Good,1,0.39,33.0,16.0,477605.0,448554.0,Irregular,109917.0,93715.0,65187.0,0.2594,2,3,177.0,24,4,Good,0.9134,1,1,0,60,60,Current,31-60 DPD,2,26,Vehicle,3141863.6399999997,0.5809,No_Collateral,4.0,Tier-3,No,31,2020Q2,0,0,0,1
71.0,LOAN00091,91,Auto Loan,1704303.0,36,12.96,57391.0,31800.0,2020-06-11,Active,0,28.0,346730.0,2.0,Single,High School,12,931366.0,297499.0,10,2,2204715.0,849705.0,0.57,1,6,0,0,0,1,26.0,823898.0,191.0,37,Poor,3,0.1,2.0,41.0,945577.0,930546.0,Irregular,27736.0,14957.0,222134.0,0.8536,0,2,145.0,31,3,Poor,0.2086,3,3,0,30,30,Current,1-30 DPD,1,11,Vehicle,2216988.0,0.7687,No_Collateral,5.0,Tier-1,No,31,2020Q2,0,0,0,1
176.0,LOAN00226,226,Education Loan,1046454.0,12,11.26,92614.0,18031.0,2020-06-24,Active,0,63.0,1938389.0,20.0,Single,High School,1,727340.0,284892.0,1,6,2070322.0,2244013.0,0.9769,3,4,1,1,1,2,36.0,1808786.0,17.0,12,Average,0,0.85,10.0,47.0,777096.0,763033.0,Monthly,167113.0,116533.0,102431.0,0.1793,3,4,44.0,42,9,Average,0.7208,0,0,90,90,90,90+ DPD,61-90 DPD,1,28,No_Collateral,0.0,0.0,No_Collateral,0.0,No_Collateral,No_Collateral,30,2020Q2,0,1,0,1
180.0,LOAN00235,235,Home Loan,339838.0,36,13.46,11525.0,5144.0,2020-08-11,Active,0,61.0,1484075.0,22.0,Married,Postgraduate,3,399670.0,238151.0,1,5,1476032.0,1777634.0,0.4,3,4,0,0,0,1,36.0,1599732.0,152.0,56,Average,3,0.23,48.0,13.0,438900.0,424347.0,Bi-Monthly,126056.0,150963.0,15812.0,0.3452,0,4,154.0,91,3,Average,0.576,3,3,0,90,90,Current,61-90 DPD,3,43,Residential Property,599108.0,0.5672,Independent House,0.0,Tier-2,Yes,29,2020Q3,0,1,0,1
294.0,LOAN00387,387,Auto Loan,385989.0,36,14.51,13288.0,5381.0,2021-06-28,Closed,0,54.0,1830630.0,0.0,Single,Graduate,12,536797.0,491878.0,11,4,1003164.0,1771481.0,0.2,4,4,0,0,0,0,6.0,1329408.0,105.0,13,Average,1,0.67,45.0,8.0,527158.0,510229.0,Monthly,148745.0,70396.0,68750.0,0.2513,1,3,19.0,39,6,Average,0.7863,1,0,0,15,30,Current,Current,1,17,Vehicle,583250.0,0.6618,No_Collateral,5.0,Tier-2,No,18,2021Q2,0,0,0,1
291.0,LOAN00384,384,Auto Loan,1004189.0,24,14.53,48465.0,15931.0,2019-06-14,Closed,0,63.0,2061278.0,12.0,Married,Graduate,10,338164.0,92967.0,4,1,1061755.0,1399976.0,0.5,0,2,2,2,1,0,54.0,256906.0,210.0,37,Poor,2,0.95,84.0,45.0,293707.0,271230.0,Monthly,158444.0,168018.0,7259.0,0.4759,1,4,92.0,18,2,Poor,0.4284,2,2,60,60,60,61-90 DPD,31-60 DPD,0,68,Vehicle,1679150.0,0.598,No_Collateral,3.0,Tier-2,Yes,43,2019Q2,0,0,0,1
3.31,LOAN00005,5,Personal Loan,1701348.0,12,10.1,149654.0,22821.0,2020-01-02,Active,0,61.0,2307475.0,13.0,Married,Postgraduate,10,971640.0,25690.0,2,1,592496.0,484719.0,0.9,0,1,0,0,0,0,13.0,1158714.0,122.0,34,Poor,0,0.95,6.0,43.0,992580.0,1005178.0,Monthly,196818.0,102391.0,186355.0,0.5012,0,4,128.0,84,2,Poor,0.2333,0,0,0,15,15,Current,Current,0,22,No_Collateral,0.0,0.0,No_Collateral,0.0,No_Collateral,No_Collateral,36,2020Q1,0,0,0,1
209.0,LOAN00273,273,Auto Loan,927577.0,24,10.15,42867.0,17867.0,2020-07-14,Closed,0,25.0,831377.0,13.0,Married,High School,6,350994.0,60619.0,11,3,2856661.0,2163249.0,0.02,1,3,1,0,0,0,30.0,1317481.0,191.0,7,Average,0,0.37,39.0,67.0,316002.0,292851.0,Monthly,64968.0,44532.0,52824.0,0.3826,0,2,19.0,19,2,Average,0.6982,0,0,15,30,90,1-30 DPD,1-30 DPD,0,16,Vehicle,1517144.0,0.6114,No_Collateral,8.0,Tier-2,Yes,30,2020Q3,0,1,0,1
148.0,LOAN00189,189,Business Loan,835716.0,48,10.52,21405.0,16454.0,2020-02-03,Active,0,45.0,2450978.0,20.0,Divorced,Graduate,12,483016.0,369132.0,6,6,284746.0,603536.0,0.68,1,6,0,0,0,0,11.0,501041.0,93.0,8,Good,0,0.5,71.0,66.0,471378.0,452261.0,Bi-Monthly,188102.0,205724.0,9481.0,0.822,2,3,147.0,89,6,Good,0.9971,0,0,0,0,30,Current,Current,0,13,Commercial Property,1254526.0,0.6662,No_Collateral,0.0,Tier-3,Yes,35,2020Q1,0,0,0,1
300.0,LOAN00395,395,Home Loan,1077904.0,24,16.7,53138.0,21546.0,2019-02-11,NPA,1,23.0,2479223.19,5.0,Married,High School,17,927407.0,23000.0,4,0,2841594.0,1674724.0,0.89,4,8,0,0,0,0,33.0,469756.0,117.0,30,Poor,0,0.31,89.0,58.0,973998.0,985605.0,Monthly,193315.0,202299.0,17157.0,0.5827,6,10,110.0,13,7,Poor,0.3166,0,0,0,15,15,Current,Current,0,24,Residential Property,1840555.0,0.5856,Apartment,0.0,Tier-2,Yes,47,2019Q1,1,0,1,0
124.0,LOAN00154,154,Auto Loan,1680346.0,36,12.4,56133.0,19437.0,2020-03-23,Default,1,60.0,296530.0,13.0,Single,Graduate,3,464004.0,160236.0,7,6,1031395.0,774209.0,0.57,2,7,2,2,1,3,43.0,1788030.0,26.0,10,Poor,3,0.3,90.0,88.0,474746.0,471952.0,Monthly,23265.0,13233.0,47933.0,0.2918,7,18,54.0,43,1,Poor,0.237,3,3,90,90,90,90+ DPD,61-90 DPD,0,63,Vehicle,2471226.0,0.68,No_Collateral,2.0,Tier-2,No,33,2020Q1,1,1,1,0
145.0,LOAN00181,181,Auto Loan,1517087.0,36,9.24,48412.0,28449.0,2020-08-01,NPA,1,44.0,1458472.0,7.0,Married,Postgraduate,13,478480.0,256710.0,7,6,1951017.0,1614673.0,0.83,4,8,0,0,0,0,26.0,1321563.0,211.0,4,Average,3,0.95,84.0,5.0,487694.0,460937.0,Monthly,132651.0,62689.0,64444.0,0.2198,6,19,139.0,51,6,Average,0.6794,3,3,0,15,60,Current,Current,0,46,Vehicle,1954807.0,0.7761,No_Collateral,4.0,Tier-2,Yes,29,2020Q3,1,0,1,0
8.0,LOAN00010,10,Education Loan,1935893.0,36,7.0,59774.0,35032.0,2020-05-29,Default,1,44.0,2348745.0,18.0,Divorced,Postgraduate,13,246046.0,62243.0,9,4,2596941.0,1174673.0,0.81,1,2,0,0,0,1,37.0,523059.0,181.0,57,Good,1,0.71,69.0,98.0,338899.0,348906.0,Bi-Monthly,185943.0,152489.0,99089.0,0.4652,2,5,147.0,14,7,Good,0.9372,1,1,0,0,60,Current,Current,0,21,No_Collateral,0.0,0.0,No_Collateral,0.0,No_Collateral,No_Collateral,31,2020Q2,1,0,1,0
34.0,LOAN00047,47,Education Loan,84924.0,24,12.48,4016.0,708.0,2021-01-12,Active,0,54.0,1618673.0,18.0,Single,Graduate,9,90880.0,353508.0,3,4,1411499.0,912604.0,0.54,4,8,0,0,0,1,45.0,492784.0,225.0,5,Good,2,0.94,51.0,14.0,65087.0,63367.0,Irregular,125352.0,76803.0,13259.0,0.1942,3,3,155.0,67,0,Good,0.9238,2,1,0,0,15,Current,Current,0,22,No_Collateral,0.0,0.0,No_Collateral,0.0,No_Collateral,No_Collateral,23,2021Q1,0,0,0,1
126.0,LOAN00159,159,Business Loan,156994.0,36,13.63,5337.0,2959.0,2021-02-24,Active,0,29.0,1662112.0,28.689999999999998,Single,High School,14,652453.0,7410.380000000001,5,5,2885872.0,2152992.0,0.7,1,2,1,0,0,1,3.0,1924205.0,84.0,35,Poor,1,0.09,16.0,41.0,724181.0,703420.0,Bi-Monthly,127795.0,146338.0,98967.0,0.7437,0,0,145.0,98,2,Poor,0.3422,1,0,15,15,90,1-30 DPD,Current,0,54,Commercial Property,246533.0,0.6368,No_Collateral,0.0,Tier-2,Yes,22,2021Q1,0,1,0,1
115.0,LOAN00142,142,Auto Loan,1996265.71,36,12.86,67177.0,22256.0,2021-02-02,NPA,1,28.0,1210721.0,3.0,Married,Graduate,2,953190.0,187654.0,11,2,1826782.0,984769.0,0.16,2,3,0,0,0,0,12.0,1405626.0,226.0,5,Poor,1,0.25,99.0,39.0,971338.0,965006.0,Bi-Monthly,93138.0,85246.0,184875.0,0.8503,2,11,37.0,46,6,Poor,0.5646,1,1,0,30,30,Current,1-30 DPD,0,33,Vehicle,2537777.0,0.7872,No_Collateral,3.0,Tier-2,No,23,2021Q1,1,0,1,0
191.0,LOAN00252,252,Personal Loan,486922.0,60,9.04,10117.0,4931.0,2020-08-27,Active,0,47.0,1824038.0,3.0,Single,Postgraduate,5,683174.0,110559.0,7,6,2361271.0,1707317.0,0.25,1,2,0,0,0,2,48.0,538041.0,171.0,3,Poor,0,0.91,22.0,75.0,636053.0,662785.0,Monthly,150484.0,172660.0,42704.0,0.2642,2,3,107.0,98,0,Poor,0.2268,0,0,0,60,60,Current,31-60 DPD,0,2,No_Collateral,0.0,0.0,No_Collateral,0.0,No_Collateral,No_Collateral,28,2020Q3,0,0,0,1
15.0,LOAN00023,23,Auto Loan,162649.0,36,13.4,5511.0,1735.0,2020-03-19,Default,1,60.0,1236692.0,23.0,Divorced,High School,13,664019.0,54826.0,9,0,2911299.0,1490525.0,0.96,2,6,1,0,0,0,17.0,588525.0,135.0,23,Poor,0,0.89,19.0,70.0,708934.0,729361.0,Irregular,113152.0,75096.0,72332.0,0.364,7,5,123.0,91,9,Poor,0.3769,0,0,15,60,60,1-30 DPD,31-60 DPD,0,2,Vehicle,248183.0,0.6554,No_Collateral,11.0,Tier-3,No,33,2020Q1,1,0,1,0
96.0,LOAN00121,121,Education Loan,249431.0,24,12.92,11849.0,3592.0,2020-01-16,Closed,0,23.0,1876706.0,4.0,Divorced,PhD,11,276323.0,429397.0,7,1,2920780.0,1290052.0,0.68,0,5,2,1,1,0,9.0,806431.0,224.0,48,Good,0,0.58,86.0,78.0,296990.0,310772.0,Monthly,168678.0,173667.0,14118.0,0.5895,0,4,69.0,26,7,Good,0.8096,0,0,60,60,60,61-90 DPD,31-60 DPD,2,6,No_Collateral,0.0,0.0,No_Collateral,0.0,No_Collateral,No_Collateral,36,2020Q1,0,0,0,1
68.0,LOAN00087,87,Home Loan,1791736.0,12,11.89,159101.0,24072.0,2019-04-24,Closed,0,48.0,1034754.0,25.0,Single,Graduate,19,468685.0,439454.0,3,0,801212.0,1066611.0,0.7,2,4,0,0,0,2,4.0,1482839.0,110.0,13,Poor,0,0.18,48.0,64.0,492828.0,466295.0,Monthly,86948.0,50947.0,122928.0,0.6036,2,4,64.0,79,3,Poor,0.5838,0,0,0,60,60,Current,31-60 DPD,1,42,Residential Property,2414617.0,0.742,Apartment,0.0,Tier-2,Yes,44,2019Q2,0,0,0,1
56.0,LOAN00073,73,Business Loan,1678083.0,60,17.9035,42566.0,16355.0,2019-06-16,NPA,1,54.0,1650222.0,10.0,Divorced,Postgraduate,2,604251.0,231308.0,3,5,137700.0,392373.0,0.47,2,5,0,0,0,0,18.0,665554.0,102.0,40,Average,2,0.14,23.0,94.0,634259.0,631840.0,Monthly,141909.0,91174.0,63275.0,0.5026,5,9,168.0,83,9,Average,0.7028,2,2,0,0,60,Current,Current,0,56,Machinery,2731846.0,0.6143,No_Collateral,0.0,Tier-2,Yes,43,2019Q2,1,0,1,0
319.0,LOAN00418,418,Education Loan,892749.0,36,13.43,30265.0,13768.0,2021-02-10,Closed,0,26.0,1717998.0,12.0,Divorced,High School,9,204201.0,155118.0,2,2,2565823.0,1920872.0,0.92,0,5,0,0,0,0,10.0,653080.0,15.620000000000001,15,Good,3,0.38,76.0,66.0,210338.0,190861.0,Irregular,142838.0,94718.0,5449.0,0.3782,2,4,51.0,14,0,Good,0.9639,3,3,0,0,15,Current,Current,0,28,No_Collateral,0.0,0.0,No_Collateral,0.0,No_Collateral,No_Collateral,22,2021Q1,0,0,0,1
266.0,LOAN00350,350,Education Loan,1996265.71,48,13.72,54363.0,33881.0,2019-06-27,Default,1,40.0,1350004.0,14.0,Divorced,PhD,11,253876.0,226829.0,4,0,1045447.0,1302135.0,0.65,3,7,2,1,1,3,32.0,857909.0,95.0,55,Poor,3,0.65,27.0,37.0,214013.0,199890.0,Monthly,114966.0,125606.0,27265.0,0.1713,5,4,79.0,68,5,Poor,0.429,3,3,90,90,90,90+ DPD,61-90 DPD,0,48,No_Collateral,0.0,0.0,No_Collateral,0.0,No_Collateral,No_Collateral,42,2019Q2,1,1,1,0
259.0,LOAN00340,340,Business Loan,540028.0,60,13.08,12309.0,5031.0,2020-12-25,Active,0,26.0,275390.0,6.0,Single,PhD,13,752145.0,187098.0,1,1,2273235.0,1919923.0,0.76,2,3,0,0,0,0,26.0,462209.0,188.0,34,Average,0,0.54,63.0,36.0,777616.0,793612.0,Monthly,23059.0,21601.0,167828.0,0.6921,2,4,139.0,91,5,Average,0.731,0,0,0,90,90,Current,61-90 DPD,0,48,Inventory,871258.0,0.6198,No_Collateral,0.0,Tier-3,Yes,24,2020Q4,0,1,0,1
363.0,LOAN00474,474,Personal Loan,1072182.0,36,7.76,33479.0,9606.0,2021-01-26,Closed,0,63.69,2076374.0,26.0,Divorced,Postgraduate,11,202787.0,194504.0,11,4,1038088.0,573589.0,0.77,3,6,1,1,0,1,18.0,1038511.0,95.0,21,Poor,1,0.61,68.0,58.0,186895.0,201543.0,Bi-Monthly,182327.0,200433.0,43913.0,0.106406,2,4,101.0,13,3,Poor,0.5057,1,1,30,30,90,31-60 DPD,1-30 DPD,2,26,No_Collateral,0.0,0.0,No_Collateral,0.0,No_Collateral,No_Collateral,23,2021Q1,0,1,0,1
122.0,LOAN00151,151,Auto Loan,1453354.0,48,14.69,40219.0,14150.0,2019-08-05,Active,0,22.0,1432669.0,24.0,Married,Graduate,12,111400.0,461728.0,11,5,620159.0,1627265.0,0.24,1,1,0,0,0,0,1.0,1945116.0,131.0,3,Good,0,0.76,86.0,90.0,105423.0,132243.0,Monthly,127336.0,145972.0,19959.0,0.2524,1,3,13.0,70,3,Good,0.9195,0,0,0,15,15,Current,Current,2,17,Vehicle,2127553.0,0.6831,No_Collateral,4.0,Tier-3,No,41,2019Q3,0,0,0,1
244.0,LOAN00320,320,Personal Loan,396028.0,60,11.36,8681.0,3837.0,2019-11-21,Active,0,41.0,476645.0,9.0,Single,Graduate,19,76340.0,353786.0,1,1,980068.0,2038640.0,0.86,1,4,0,0,0,0,47.0,256734.0,173.0,22,Good,0,0.82,78.0,80.0,98269.0,116980.0,Bi-Monthly,41143.0,19853.0,6578.0,0.5984,0,1,56.0,9,3,Good,0.8464,0,0,0,30,90,Current,1-30 DPD,0,38,No_Collateral,0.0,0.0,No_Collateral,0.0,No_Collateral,No_Collateral,37,2019Q4,0,1,0,1
299.0,LOAN00394,394,Auto Loan,244072.0,24,10.0,11262.0,4071.0,2021-03-23,Default,1,48.0,1476978.0,11.0,Married,Graduate,11,563915.0,312208.0,10,0,1941763.0,1782614.0,0.78,0,3,0,0,0,0,34.0,522926.0,184.0,58,Average,4,0.16,95.0,17.0,650370.0,633228.0,Monthly,115708.0,47601.0,63128.0,0.4141,6,8,23.0,60,3,Average,0.7354,4,4,0,0,30,Current,Current,0,11,Vehicle,317312.0,0.7692,No_Collateral,1.0,Tier-2,Yes,21,2021Q1,1,0,1,0
105.0,LOAN00132,132,Home Loan,688443.0,60,8.97,14280.0,8490.0,2021-03-28,NPA,1,54.0,1995324.0,24.0,Married,High School,6,291269.0,488975.0,9,1,1761623.0,846960.0,0.26,0,2,0,0,0,2,22.0,1868279.0,163.0,44,Good,0,0.11,57.0,13.0,311127.0,304637.0,Monthly,157408.0,168388.0,54715.0,0.2458,4,14,156.0,85,4,Good,0.9021,0,0,0,0,90,Current,Current,0,61,Residential Property,823250.0,0.8363,Independent House,0.0,Tier-1,Yes,21,2021Q1,1,1,1,0
67.0,LOAN00086,86,Home Loan,419419.0,36,10.46,13624.0,6917.0,2020-02-16,Active,0,63.0,284119.0,4.0,Single,High School,14,775767.0,375425.0,1,4,140459.0,297182.0,0.2,2,7,2,1,0,0,22.0,918177.0,61.0,19,Average,0,0.23,75.0,84.0,866081.0,859106.0,Monthly,24932.0,21757.0,21714.0,0.6387,3,0,168.0,64,6,Average,0.6753,0,0,30,30,60,31-60 DPD,1-30 DPD,2,33,Residential Property,628082.0,0.6678,Apartment,0.0,Tier-2,Yes,34,2020Q1,0,0,0,1
344.0,LOAN00451,451,Auto Loan,841444.0,60,9.29,17585.0,4307.0,2020-09-07,NPA,1,44.0,2097096.0,27.0,Married,Graduate,12,870080.0,105139.0,7,2,2739635.0,2017822.0,0.86,0,4,0,0,0,1,21.0,202127.0,221.0,54,Average,0,0.57,22.0,40.0,938944.0,967645.0,Monthly,173258.0,122491.0,262716.86999999994,0.1151,3,18,58.0,72,5,Average,0.7331,0,0,0,15,30,Current,Current,0,35,Vehicle,1250102.0,0.6731,No_Collateral,7.0,Tier-2,Yes,28,2020Q3,1,0,1,0
206.0,LOAN00270,270,Personal Loan,1984584.0,48,9.08,49461.0,37051.0,2021-01-06,Closed,0,56.0,1509392.0,12.0,Married,High School,12,327744.0,128075.0,9,5,1932873.0,1174135.0,0.14,2,7,0,0,0,0,53.0,911058.0,46.0,13,Poor,2,0.32,27.0,93.0,347400.0,336614.0,Monthly,133166.0,99267.0,89769.0,0.7469,1,3,55.0,66,4,Poor,0.2476,2,2,0,60,60,Current,31-60 DPD,2,25,No_Collateral,0.0,0.0,No_Collateral,0.0,No_Collateral,No_Collateral,24,2021Q1,0,0,0,1
227.0,LOAN00297,297,Auto Loan,91357.0,60,7.0,2096.3,935.0,2019-01-09,Active,0,22.0,2162421.0,0.0,Single,Postgraduate,2,889393.0,109901.0,9,4,209807.0,800094.0,0.49,0,2,1,1,1,0,56.0,1053197.0,200.0,45,Good,3,0.31,20.0,29.0,973552.0,965619.0,Irregular,187474.0,181473.0,148770.0,0.3948,2,2,115.0,62,3,Good,0.994,3,3,90,90,90,90+ DPD,61-90 DPD,0,53,Vehicle,102921.0,0.8876,No_Collateral,5.0,Tier-1,Yes,48,2019Q1,0,1,0,1
358.0,LOAN00468,468,Home Loan,1100695.0,48,12.44,29223.0,14785.0,2020-11-30,Active,0,55.0,642735.0,11.0,Married,High School,19,23961.16,416214.0,11,1,2483938.0,315632.0,0.82,3,5,0,0,0,0,56.0,1223479.0,55.0,31,Average,0,0.01,99.69,95.0,28016.760000000002,34663.28,Monthly,58397.0,52028.0,1039.13,0.4111,2,1,75.0,97,4,Average,0.6222,0,0,0,15,15,Current,Current,1,11,Residential Property,1827487.0,0.6023,Apartment,0.0,Tier-2,Yes,25,2020Q4,0,0,0,1
278.0,LOAN00367,367,Personal Loan,1904537.0,24,14.23,91649.0,10953.0,2020-01-21,Active,0,44.0,764470.0,23.0,Married,High School,5,761035.0,328918.0,1,0,1624414.0,1123004.0,0.36,1,6,0,0,0,0,35.0,1180840.0,95.0,51,Good,2,0.72,90.0,81.0,786276.0,808674.0,Irregular,68842.0,48086.0,213120.0,0.4431,1,2,86.0,47,1,Good,0.8138,2,1,0,15,90,Current,Current,0,65,No_Collateral,0.0,0.0,No_Collateral,0.0,No_Collateral,No_Collateral,35,2020Q1,0,1,0,1
184.0,LOAN00239,239,Business Loan,83227.29,24,12.23,3377.0,633.48,2020-09-21,Active,0,55.0,2148343.0,0.0,Married,Graduate,7,355155.0,178023.0,1,1,1698940.0,2213329.0,0.61,3,7,2,2,2,0,14.0,1850567.0,46.0,4,Good,1,0.51,69.0,98.69,349950.0,354628.0,Monthly,189143.0,175504.0,51148.0,0.367,3,2,53.0,3,7,Good,0.9505,1,0,60,60,90,61-90 DPD,31-60 DPD,0,63,Inventory,109755.0,0.6522,No_Collateral,0.0,Tier-2,No,27,2020Q3,0,1,0,1
151.0,LOAN00192,192,Personal Loan,1746867.0,36,7.0,53938.0,18041.0,2020-02-09,Default,1,30.0,1224185.0,14.0,Married,Graduate,4,304503.0,421363.0,1,4,974251.0,1986794.0,0.12,3,5,2,2,2,3,48.0,299437.0,168.0,7,Good,0,0.08,83.0,19.0,341209.0,370755.0,Irregular,103920.0,113789.0,15804.0,0.7738,7,9,169.0,36,4,Good,0.9165,0,0,60,60,90,61-90 DPD,31-60 DPD,0,37,No_Collateral,0.0,0.0,No_Collateral,0.0,No_Collateral,No_Collateral,35,2020Q1,1,1,1,0
333.0,LOAN00436,436,Personal Loan,788771.0,36,11.08,25853.0,13511.0,2020-03-10,Default,1,52.0,981857.0,23.0,Married,PhD,15,234667.0,30583.0,11,2,1651348.0,1954650.0,0.2,4,7,2,1,1,1,38.0,618373.0,181.0,39,Average,0,0.77,40.0,90.0,237114.0,249843.0,Monthly,85531.0,55203.0,37540.0,0.4972,6,15,132.0,44,8,Average,0.665,0,0,90,90,90,90+ DPD,61-90 DPD,0,29,No_Collateral,0.0,0.0,No_Collateral,0.0,No_Collateral,No_Collateral,34,2020Q1,1,1,1,0
52.0,LOAN00068,68,Auto Loan,443162.0,12,12.94,39569.0,5630.0,2019-02-17,Active,0,56.0,899609.0,5.0,Single,Postgraduate,2,564128.0,12584.0,10,4,938733.0,498405.0,0.97,3,3,0,0,0,1,47.0,1702834.0,64.0,11,Good,3,0.68,68.0,92.0,573422.0,591457.0,Monthly,80805.0,68681.0,59604.0,0.3975,1,1,10.0,15,9,Good,0.9551,3,2,0,0,15,Current,Current,0,14,Vehicle,600026.0,0.7386,No_Collateral,3.0,Tier-3,Yes,47,2019Q1,0,0,0,1
23.0,LOAN00034,34,Personal Loan,1912112.0,24,15.4,93075.0,17971.0,2019-06-19,NPA,1,40.0,757515.0,23.0,Married,Graduate,10,172731.0,489993.0,8,7,1491901.0,2321566.0,0.4,0,4,2,2,2,0,24.0,1590294.0,66.0,44,Good,0,0.05,19.0,89.0,167975.0,194310.0,Irregular,67784.0,69551.0,25553.0,0.1457,2,6,52.0,23,3,Good,0.9319,0,0,60,90,90,61-90 DPD,61-90 DPD,0,71,No_Collateral,0.0,0.0,No_Collateral,0.0,No_Collateral,No_Collateral,43,2019Q2,1,1,1,0
289.0,LOAN00380,380,Auto Loan,1722506.0,24,14.23,82889.0,23625.0,2020-04-27,Active,0,35.0,948538.0,9.0,Married,High School,17,471866.0,295812.0,10,3,2077277.0,317356.0,0.4,3,8,0,0,0,0,51.0,1956148.0,162.0,49,Good,2,0.79,17.0,56.0,487777.0,514589.0,Monthly,77808.0,85041.0,129794.0,0.5093,1,1,115.0,15,3,Good,0.9234,2,1,0,60,60,Current,31-60 DPD,0,70,Vehicle,2599901.0,0.6625,No_Collateral,3.0,Tier-2,Yes,32,2020Q2,0,0,0,1
329.0,LOAN00432,432,Personal Loan,136263.0,60,17.66,3435.0,794.0,2019-12-23,Active,0,40.0,1625692.0,4.0,Married,High School,2,672187.0,335841.0,6,1,566274.0,691488.0,0.69,3,4,1,1,0,0,51.0,843470.0,137.0,13,Good,0,0.24,43.0,36.0,760281.0,790118.0,Monthly,134504.0,122043.0,70884.0,0.3765,3,0,161.0,71,2,Good,0.8896,0,0,30,30,30,31-60 DPD,1-30 DPD,0,18,No_Collateral,0.0,0.0,No_Collateral,0.0,No_Collateral,No_Collateral,36,2019Q4,0,0,0,1
169.0,LOAN00218,218,Education Loan,1036761.0,48,12.8,27710.0,6557.0,2019-01-03,Closed,0,34.0,232375.0,3.0,Married,PhD,7,161890.0,247212.0,3,7,2612329.0,914388.0,0.52,2,6,1,1,0,0,8.0,1857593.0,196.0,36,Good,1,0.35,5.0,5.0,231155.0,223856.0,Monthly,17956.26,17076.0,58953.0,0.4772,2,1,128.0,89,1,Good,0.8647,1,1,30,30,30,31-60 DPD,1-30 DPD,0,68,No_Collateral,0.0,0.0,No_Collateral,0.0,No_Collateral,No_Collateral,48,2019Q1,0,0,0,1
